TIME,GEO,AGE,Value,Flag and Footnotes
1970,Belgium,From 15 to 19 years,:,
1970,Bulgaria,Total,"138,745",
1970,Bulgaria,From 10 to 14 years,:,
1970,Bulgaria,From 15 to 19 years,:,
1970,Czech Republic,Total,"147,865",
1970,Czech Republic,From 10 to 14 years,:,
1970,Czech Republic,From 15 to 19 years,:,
1970,Denmark,Total,"70,802",
1970,Denmark,From 10 to 14 years,:,
1970,Denmark,From 15 to 19 years,:,
1970,Germany (until 1990 former territory of the FRG),Total,:,
1970,Germany (until 1990 former territory of the FRG),From 10 to 14 years,:,
1970,Germany (until 1990 former territory of the FRG),From 15 to 19 years,:,
1970,Germany (including former GDR),Total,"766,528",
1970,Germany (including former GDR),From 10 to 14 years,:,
1970,Germany (including former GDR),From 15 to 19 years,:,
1970,Estonia,Total,"21,552",
1970,Estonia,From 10 to 14 years,:,
1970,Estonia,From 15 to 19 years,:,
1970,Ireland,Total,"64,382",
1970,Ireland,From 10 to 14 years,:,
1970,Ireland,From 15 to 19 years,:,
1970,Greece,Total,"144,928",
1970,Greece,From 10 to 14 years,:,
1970,Greece,From 15 to 19 years,:,
1970,Spain,Total,:,
1970,Spain,From 10 to 14 years,:,
1970,Spain,From 15 to 19 years,:,
1970,France,Total,:,
1970,France,From 10 to 14 years,:,
1970,France,From 15 to 19 years,:,
1970,France (metropolitan),Total,"789,917",
1970,France (metropolitan),From 10 to 14 years,:,
1970,France (metropolitan),From 15 to 19 years,:,
1970,Croatia,Total,:,
1970,Croatia,From 10 to 14 years,:,
1970,Croatia,From 15 to 19 years,:,
1970,Italy,Total,"881,832",
1970,Italy,From 10 to 14 years,:,
1970,Italy,From 15 to 19 years,:,
1970,Cyprus,Total,"11,801",
1970,Cyprus,From 10 to 14 years,:,
1970,Cyprus,From 15 to 19 years,:,
1970,Latvia,Total,:,
1970,Latvia,From 10 to 14 years,:,
1970,Latvia,From 15 to 19 years,:,
1970,Lithuania,Total,"55,519",
1970,Lithuania,From 10 to 14 years,:,
1970,Lithuania,From 15 to 19 years,:,
1970,Luxembourg,Total,"4,234",
1970,Luxembourg,From 10 to 14 years,:,
1970,Luxembourg,From 15 to 19 years,:,
1970,Hungary,Total,"151,819",
1970,Hungary,From 10 to 14 years,:,
1970,Hungary,From 15 to 19 years,:,
1970,Malta,Total,:,
1970,Malta,From 10 to 14 years,:,
1970,Malta,From 15 to 19 years,:,
1970,Netherlands,Total,"238,912",
1970,Netherlands,From 10 to 14 years,11,
1970,Netherlands,From 15 to 19 years,"9,228",
1970,Austria,Total,:,
1970,Austria,From 10 to 14 years,:,
1970,Austria,From 15 to 19 years,:,
1970,Poland,Total,"547,819",
1970,Poland,From 10 to 14 years,:,
1970,Poland,From 15 to 19 years,:,
1970,Portugal,Total,:,
1970,Portugal,From 10 to 14 years,:,
1970,Portugal,From 15 to 19 years,:,
1970,Romania,Total,"427,034",
1970,Romania,From 10 to 14 years,:,
1970,Romania,From 15 to 19 years,:,
1970,Slovenia,Total,"27,432",
1970,Slovenia,From 10 to 14 years,:,
1970,Slovenia,From 15 to 19 years,:,
1970,Slovakia,Total,"80,666",
1970,Slovakia,From 10 to 14 years,:,
1970,Slovakia,From 15 to 19 years,:,
1970,Finland,Total,"64,559",
1970,Finland,From 10 to 14 years,:,
1970,Finland,From 15 to 19 years,:,
1970,Sweden,Total,:,
1970,Sweden,From 10 to 14 years,:,
1970,Sweden,From 15 to 19 years,:,
1970,United Kingdom,Total,"831,237",
1970,United Kingdom,From 10 to 14 years,:,
1970,United Kingdom,From 15 to 19 years,:,
1970,Iceland,Total,"4,023",
1970,Iceland,From 10 to 14 years,:,
1970,Iceland,From 15 to 19 years,:,
1970,Norway,Total,:,
1970,Norway,From 10 to 14 years,:,
1970,Norway,From 15 to 19 years,:,
1970,Switzerland,Total,"95,47",
1970,Switzerland,From 10 to 14 years,:,
1970,Switzerland,From 15 to 19 years,:,
1970,Montenegro,Total,:,
1970,Montenegro,From 10 to 14 years,:,
1970,Montenegro,From 15 to 19 years,:,
1970,"Former Yugoslav Republic of Macedonia, the",Total,"37,862",
1970,"Former Yugoslav Republic of Macedonia, the",From 10 to 14 years,:,
1970,"Former Yugoslav Republic of Macedonia, the",From 15 to 19 years,:,
1970,Serbia,Total,:,
1970,Serbia,From 10 to 14 years,:,
1970,Serbia,From 15 to 19 years,:,
1970,Albania,Total,"72,794",
1970,Albania,From 10 to 14 years,:,
1970,Albania,From 15 to 19 years,:,
1970,Belarus,Total,:,
1970,Belarus,From 10 to 14 years,:,
1970,Belarus,From 15 to 19 years,:,
1970,Bosnia and Herzegovina,Total,:,
1970,Bosnia and Herzegovina,From 10 to 14 years,:,
1970,Bosnia and Herzegovina,From 15 to 19 years,:,
1970,Kosovo (under United Nations Security Council Resolution 1244/99),Total,:,
1970,Kosovo (under United Nations Security Council Resolution 1244/99),From 10 to 14 years,:,
1970,Kosovo (under United Nations Security Council Resolution 1244/99),From 15 to 19 years,:,
1970,Moldova,Total,:,
1970,Moldova,From 10 to 14 years,:,
1970,Moldova,From 15 to 19 years,:,
1970,San Marino,Total,:,
1970,San Marino,From 10 to 14 years,:,
1970,San Marino,From 15 to 19 years,:,
1970,Ukraine,Total,:,
1970,Ukraine,From 10 to 14 years,:,
1970,Ukraine,From 15 to 19 years,:,
1970,Armenia,Total,:,
1970,Armenia,From 10 to 14 years,:,
1970,Armenia,From 15 to 19 years,:,
1970,Azerbaijan,Total,:,
1970,Azerbaijan,From 10 to 14 years,:,
1970,Azerbaijan,From 15 to 19 years,:,
1970,Georgia,Total,:,
1970,Georgia,From 10 to 14 years,:,
1970,Georgia,From 15 to 19 years,:,
1971,Belgium,Total,:,
1971,Belgium,From 10 to 14 years,:,
1971,Belgium,From 15 to 19 years,:,
1971,Bulgaria,Total,:,
1971,Bulgaria,From 10 to 14 years,:,
1971,Bulgaria,From 15 to 19 years,:,
1971,Czech Republic,Total,:,
1971,Czech Republic,From 10 to 14 years,:,
1971,Czech Republic,From 15 to 19 years,:,
1971,Denmark,Total,"75,359",
1971,Denmark,From 10 to 14 years,:,
1971,Denmark,From 15 to 19 years,:,
1971,Germany (until 1990 former territory of the FRG),Total,:,
1971,Germany (until 1990 former territory of the FRG),From 10 to 14 years,:,
1971,Germany (until 1990 former territory of the FRG),From 15 to 19 years,:,
1971,Germany (including former GDR),Total,:,
1971,Germany (including former GDR),From 10 to 14 years,:,
1971,Germany (including former GDR),From 15 to 19 years,:,
1971,Estonia,Total,"22,118",
1971,Estonia,From 10 to 14 years,:,
1971,Estonia,From 15 to 19 years,:,
1971,Ireland,Total,:,
1971,Ireland,From 10 to 14 years,:,
1971,Ireland,From 15 to 19 years,:,
1971,Greece,Total,:,
1971,Greece,From 10 to 14 years,:,
1971,Greece,From 15 to 19 years,:,
1971,Spain,Total,:,
1971,Spain,From 10 to 14 years,:,
1971,Spain,From 15 to 19 years,:,
1971,France,Total,:,
1971,France,From 10 to 14 years,:,
1971,France,From 15 to 19 years,:,
1971,France (metropolitan),Total,:,
1971,France (metropolitan),From 10 to 14 years,:,
1971,France (metropolitan),From 15 to 19 years,:,
1971,Croatia,Total,:,
1971,Croatia,From 10 to 14 years,:,
1971,Croatia,From 15 to 19 years,:,
1971,Italy,Total,:,
1971,Italy,From 10 to 14 years,:,
1971,Italy,From 15 to 19 years,:,
1971,Cyprus,Total,:,
1971,Cyprus,From 10 to 14 years,:,
1971,Cyprus,From 15 to 19 years,:,
1971,Latvia,Total,:,
1971,Latvia,From 10 to 14 years,:,
1971,Latvia,From 15 to 19 years,:,
1971,Lithuania,Total,"56,044",
1971,Lithuania,From 10 to 14 years,:,
1971,Lithuania,From 15 to 19 years,:,
1971,Luxembourg,Total,:,
1971,Luxembourg,From 10 to 14 years,:,
1971,Luxembourg,From 15 to 19 years,:,
1971,Hungary,Total,:,
1971,Hungary,From 10 to 14 years,:,
1971,Hungary,From 15 to 19 years,:,
1971,Malta,Total,:,
1971,Malta,From 10 to 14 years,:,
1971,Malta,From 15 to 19 years,:,
1971,Netherlands,Total,"227,18",
1971,Netherlands,From 10 to 14 years,13,
1971,Netherlands,From 15 to 19 years,"9,216",
1971,Austria,Total,:,
1971,Austria,From 10 to 14 years,:,
1971,Austria,From 15 to 19 years,:,
1971,Poland,Total,:,
1971,Poland,From 10 to 14 years,:,
1971,Poland,From 15 to 19 years,:,
1971,Portugal,Total,:,
1971,Portugal,From 10 to 14 years,:,
1971,Portugal,From 15 to 19 years,:,
1971,Romania,Total,:,
1971,Romania,From 10 to 14 years,:,
1971,Romania,From 15 to 19 years,:,
1971,Slovenia,Total,:,
1971,Slovenia,From 10 to 14 years,:,
1971,Slovenia,From 15 to 19 years,:,
1971,Slovakia,Total,:,
1971,Slovakia,From 10 to 14 years,:,
1971,Slovakia,From 15 to 19 years,:,
1971,Finland,Total,:,
1971,Finland,From 10 to 14 years,:,
1971,Finland,From 15 to 19 years,:,
1971,Sweden,Total,:,
1971,Sweden,From 10 to 14 years,:,
1971,Sweden,From 15 to 19 years,:,
1971,United Kingdom,Total,:,
1971,United Kingdom,From 10 to 14 years,:,
1971,United Kingdom,From 15 to 19 years,:,
1971,Iceland,Total,:,
1971,Iceland,From 10 to 14 years,:,
1971,Iceland,From 15 to 19 years,:,
1971,Norway,Total,:,
1971,Norway,From 10 to 14 years,:,
1971,Norway,From 15 to 19 years,:,
1971,Switzerland,Total,:,
1971,Switzerland,From 10 to 14 years,:,
1971,Switzerland,From 15 to 19 years,:,
1971,Montenegro,Total,:,
1971,Montenegro,From 10 to 14 years,:,
1971,Montenegro,From 15 to 19 years,:,
1971,"Former Yugoslav Republic of Macedonia, the",Total,:,
1971,"Former Yugoslav Republic of Macedonia, the",From 10 to 14 years,:,
1971,"Former Yugoslav Republic of Macedonia, the",From 15 to 19 years,:,
1971,Serbia,Total,:,
1971,Serbia,From 10 to 14 years,:,
1971,Serbia,From 15 to 19 years,:,
1971,Albania,Total,:,
1971,Albania,From 10 to 14 years,:,
1971,Albania,From 15 to 19 years,:,
1971,Belarus,Total,:,
1971,Belarus,From 10 to 14 years,:,
1971,Belarus,From 15 to 19 years,:,
1971,Bosnia and Herzegovina,Total,:,
1971,Bosnia and Herzegovina,From 10 to 14 years,:,
1971,Bosnia and Herzegovina,From 15 to 19 years,:,
1971,Kosovo (under United Nations Security Council Resolution 1244/99),Total,:,
1971,Kosovo (under United Nations Security Council Resolution 1244/99),From 10 to 14 years,:,
1971,Kosovo (under United Nations Security Council Resolution 1244/99),From 15 to 19 years,:,
1971,Moldova,Total,:,
1971,Moldova,From 10 to 14 years,:,
1971,Moldova,From 15 to 19 years,:,
1971,San Marino,Total,:,
1971,San Marino,From 10 to 14 years,:,
1971,San Marino,From 15 to 19 years,:,
1971,Ukraine,Total,:,
1971,Ukraine,From 10 to 14 years,:,
1971,Ukraine,From 15 to 19 years,:,
1971,Armenia,Total,:,
1971,Armenia,From 10 to 14 years,:,
1971,Armenia,From 15 to 19 years,:,
1971,Azerbaijan,Total,:,
1971,Azerbaijan,From 10 to 14 years,:,
1971,Azerbaijan,From 15 to 19 years,:,
1971,Georgia,Total,:,
1971,Georgia,From 10 to 14 years,:,
1971,Georgia,From 15 to 19 years,:,
1972,Belgium,Total,:,
1972,Belgium,From 10 to 14 years,:,
1972,Belgium,From 15 to 19 years,:,
1972,Bulgaria,Total,:,
1972,Bulgaria,From 10 to 14 years,:,
1972,Bulgaria,From 15 to 19 years,:,
1972,Czech Republic,Total,:,
1972,Czech Republic,From 10 to 14 years,:,
1972,Czech Republic,From 15 to 19 years,:,
1972,Denmark,Total,"75,505",
1972,Denmark,From 10 to 14 years,:,
1972,Denmark,From 15 to 19 years,:,
1972,Germany (until 1990 former territory of the FRG),Total,:,
1972,Germany (until 1990 former territory of the FRG),From 10 to 14 years,:,
1972,Germany (until 1990 former territory of the FRG),From 15 to 19 years,:,
1972,Germany (including former GDR),Total,:,
1972,Germany (including former GDR),From 10 to 14 years,:,
1972,Germany (including former GDR),From 15 to 19 years,:,
1972,Estonia,Total,"21,757",
1972,Estonia,From 10 to 14 years,:,
1972,Estonia,From 15 to 19 years,:,
1972,Ireland,Total,:,
1972,Ireland,From 10 to 14 years,:,
1972,Ireland,From 15 to 19 years,:,
1972,Greece,Total,:,
1972,Greece,From 10 to 14 years,:,
1972,Greece,From 15 to 19 years,:,
1972,Spain,Total,:,
1972,Spain,From 10 to 14 years,:,
1972,Spain,From 15 to 19 years,:,
1972,France,Total,:,
1972,France,From 10 to 14 years,:,
1972,France,From 15 to 19 years,:,
1972,France (metropolitan),Total,:,
1972,France (metropolitan),From 10 to 14 years,:,
1972,France (metropolitan),From 15 to 19 years,:,
1972,Croatia,Total,:,
1972,Croatia,From 10 to 14 years,:,
1972,Croatia,From 15 to 19 years,:,
1972,Italy,Total,:,
1972,Italy,From 10 to 14 years,:,
1972,Italy,From 15 to 19 years,:,
1972,Cyprus,Total,:,
1972,Cyprus,From 10 to 14 years,:,
1972,Cyprus,From 15 to 19 years,:,
1972,Latvia,Total,:,
1972,Latvia,From 10 to 14 years,:,
1972,Latvia,From 15 to 19 years,:,
1972,Lithuania,Total,"54,616",
1972,Lithuania,From 10 to 14 years,:,
1972,Lithuania,From 15 to 19 years,:,
1972,Luxembourg,Total,:,
1972,Luxembourg,From 10 to 14 years,:,
1972,Luxembourg,From 15 to 19 years,:,
1972,Hungary,Total,:,
1972,Hungary,From 10 to 14 years,:,
1972,Hungary,From 15 to 19 years,:,
1972,Malta,Total,:,
1972,Malta,From 10 to 14 years,:,
1972,Malta,From 15 to 19 years,:,
1972,Netherlands,Total,"214,133",
1972,Netherlands,From 10 to 14 years,9,
1972,Netherlands,From 15 to 19 years,"8,276",
1972,Austria,Total,:,
1972,Austria,From 10 to 14 years,:,
1972,Austria,From 15 to 19 years,:,
1972,Poland,Total,:,
1972,Poland,From 10 to 14 years,:,
1972,Poland,From 15 to 19 years,:,
1972,Portugal,Total,:,
1972,Portugal,From 10 to 14 years,:,
1972,Portugal,From 15 to 19 years,:,
1972,Romania,Total,:,
1972,Romania,From 10 to 14 years,:,
1972,Romania,From 15 to 19 years,:,
1972,Slovenia,Total,:,
1972,Slovenia,From 10 to 14 years,:,
1972,Slovenia,From 15 to 19 years,:,
1972,Slovakia,Total,:,
1972,Slovakia,From 10 to 14 years,:,
1972,Slovakia,From 15 to 19 years,:,
1972,Finland,Total,:,
1972,Finland,From 10 to 14 years,:,
1972,Finland,From 15 to 19 years,:,
1972,Sweden,Total,:,
1972,Sweden,From 10 to 14 years,:,
1972,Sweden,From 15 to 19 years,:,
1972,United Kingdom,Total,:,
1972,United Kingdom,From 10 to 14 years,:,
1972,United Kingdom,From 15 to 19 years,:,
1972,Iceland,Total,:,
1972,Iceland,From 10 to 14 years,:,
1972,Iceland,From 15 to 19 years,:,
1972,Norway,Total,"64,26",
1972,Norway,From 10 to 14 years,:,
1972,Norway,From 15 to 19 years,:,
1972,Switzerland,Total,:,
1972,Switzerland,From 10 to 14 years,:,
1972,Switzerland,From 15 to 19 years,:,
1972,Montenegro,Total,:,
1972,Montenegro,From 10 to 14 years,:,
1972,Montenegro,From 15 to 19 years,:,
1972,"Former Yugoslav Republic of Macedonia, the",Total,:,
1972,"Former Yugoslav Republic of Macedonia, the",From 10 to 14 years,:,
1972,"Former Yugoslav Republic of Macedonia, the",From 15 to 19 years,:,
1972,Serbia,Total,:,
1972,Serbia,From 10 to 14 years,:,
1972,Serbia,From 15 to 19 years,:,
1972,Albania,Total,:,
1972,Albania,From 10 to 14 years,:,
1972,Albania,From 15 to 19 years,:,
1972,Belarus,Total,:,
1972,Belarus,From 10 to 14 years,:,
1972,Belarus,From 15 to 19 years,:,
1972,Bosnia and Herzegovina,Total,:,
1972,Bosnia and Herzegovina,From 10 to 14 years,:,
1972,Bosnia and Herzegovina,From 15 to 19 years,:,
1972,Kosovo (under United Nations Security Council Resolution 1244/99),Total,:,
1972,Kosovo (under United Nations Security Council Resolution 1244/99),From 10 to 14 years,:,
1972,Kosovo (under United Nations Security Council Resolution 1244/99),From 15 to 19 years,:,
1972,Moldova,Total,:,
1972,Moldova,From 10 to 14 years,:,
1972,Moldova,From 15 to 19 years,:,
1972,San Marino,Total,:,
1972,San Marino,From 10 to 14 years,:,
1972,San Marino,From 15 to 19 years,:,
1972,Ukraine,Total,:,
1972,Ukraine,From 10 to 14 years,:,
1972,Ukraine,From 15 to 19 years,:,
1972,Armenia,Total,:,
1972,Armenia,From 10 to 14 years,:,
1972,Armenia,From 15 to 19 years,:,
1972,Azerbaijan,Total,:,
1972,Azerbaijan,From 10 to 14 years,:,
1972,Azerbaijan,From 15 to 19 years,:,
1972,Georgia,Total,:,
1972,Georgia,From 10 to 14 years,:,
1972,Georgia,From 15 to 19 years,:,
1973,Belgium,Total,:,
1973,Belgium,From 10 to 14 years,:,
1973,Belgium,From 15 to 19 years,:,
1973,Bulgaria,Total,:,
1973,Bulgaria,From 10 to 14 years,:,
1973,Bulgaria,From 15 to 19 years,:,
1973,Czech Republic,Total,:,
1973,Czech Republic,From 10 to 14 years,:,
1973,Czech Republic,From 15 to 19 years,:,
1973,Denmark,Total,"71,895",
1973,Denmark,From 10 to 14 years,:,
1973,Denmark,From 15 to 19 years,:,
1973,Germany (until 1990 former territory of the FRG),Total,:,
1973,Germany (until 1990 former territory of the FRG),From 10 to 14 years,:,
1973,Germany (until 1990 former territory of the FRG),From 15 to 19 years,:,
1973,Germany (including former GDR),Total,:,
1973,Germany (including former GDR),From 10 to 14 years,:,
1973,Germany (including former GDR),From 15 to 19 years,:,
1973,Estonia,Total,"21,239",
1973,Estonia,From 10 to 14 years,:,
1973,Estonia,From 15 to 19 years,:,
1973,Ireland,Total,:,
1973,Ireland,From 10 to 14 years,:,
1973,Ireland,From 15 to 19 years,:,
1973,Greece,Total,:,
1973,Greece,From 10 to 14 years,:,
1973,Greece,From 15 to 19 years,:,
1973,Spain,Total,:,
1973,Spain,From 10 to 14 years,:,
1973,Spain,From 15 to 19 years,:,
1973,France,Total,:,
1973,France,From 10 to 14 years,:,
1973,France,From 15 to 19 years,:,
1973,France (metropolitan),Total,:,
1973,France (metropolitan),From 10 to 14 years,:,
1973,France (metropolitan),From 15 to 19 years,:,
1973,Croatia,Total,:,
1973,Croatia,From 10 to 14 years,:,
1973,Croatia,From 15 to 19 years,:,
1973,Italy,Total,:,
1973,Italy,From 10 to 14 years,:,
1973,Italy,From 15 to 19 years,:,
1973,Cyprus,Total,:,
1973,Cyprus,From 10 to 14 years,:,
1973,Cyprus,From 15 to 19 years,:,
1973,Latvia,Total,:,
1973,Latvia,From 10 to 14 years,:,
1973,Latvia,From 15 to 19 years,:,
1973,Lithuania,Total,"51,944",
1973,Lithuania,From 10 to 14 years,:,
1973,Lithuania,From 15 to 19 years,:,
1973,Luxembourg,Total,:,
1973,Luxembourg,From 10 to 14 years,:,
1973,Luxembourg,From 15 to 19 years,:,
1973,Hungary,Total,:,
1973,Hungary,From 10 to 14 years,:,
1973,Hungary,From 15 to 19 years,:,
1973,Malta,Total,:,
1973,Malta,From 10 to 14 years,:,
1973,Malta,From 15 to 19 years,:,
1973,Netherlands,Total,"194,993",
1973,Netherlands,From 10 to 14 years,22,
1973,Netherlands,From 15 to 19 years,"7,211",
1973,Austria,Total,:,
1973,Austria,From 10 to 14 years,:,
1973,Austria,From 15 to 19 years,:,
1973,Poland,Total,:,
1973,Poland,From 10 to 14 years,:,
1973,Poland,From 15 to 19 years,:,
1973,Portugal,Total,:,
1973,Portugal,From 10 to 14 years,:,
1973,Portugal,From 15 to 19 years,:,
1973,Romania,Total,:,
1973,Romania,From 10 to 14 years,:,
1973,Romania,From 15 to 19 years,:,
1973,Slovenia,Total,:,
1973,Slovenia,From 10 to 14 years,:,
1973,Slovenia,From 15 to 19 years,:,
1973,Slovakia,Total,:,
1973,Slovakia,From 10 to 14 years,:,
1973,Slovakia,From 15 to 19 years,:,
1973,Finland,Total,:,
1973,Finland,From 10 to 14 years,:,
1973,Finland,From 15 to 19 years,:,
1973,Sweden,Total,:,
1973,Sweden,From 10 to 14 years,:,
1973,Sweden,From 15 to 19 years,:,
1973,United Kingdom,Total,:,
1973,United Kingdom,From 10 to 14 years,:,
1973,United Kingdom,From 15 to 19 years,:,
1973,Iceland,Total,:,
1973,Iceland,From 10 to 14 years,:,
1973,Iceland,From 15 to 19 years,:,
1973,Norway,Total,"61,208",
1973,Norway,From 10 to 14 years,:,
1973,Norway,From 15 to 19 years,:,
1973,Switzerland,Total,:,
1973,Switzerland,From 10 to 14 years,:,
1973,Switzerland,From 15 to 19 years,:,
1973,Montenegro,Total,:,
1973,Montenegro,From 10 to 14 years,:,
1973,Montenegro,From 15 to 19 years,:,
1973,"Former Yugoslav Republic of Macedonia, the",Total,:,
1973,"Former Yugoslav Republic of Macedonia, the",From 10 to 14 years,:,
1973,"Former Yugoslav Republic of Macedonia, the",From 15 to 19 years,:,
1973,Serbia,Total,:,
1973,Serbia,From 10 to 14 years,:,
1973,Serbia,From 15 to 19 years,:,
1973,Albania,Total,:,
1973,Albania,From 10 to 14 years,:,
1973,Albania,From 15 to 19 years,:,
1973,Belarus,Total,:,
1973,Belarus,From 10 to 14 years,:,
1973,Belarus,From 15 to 19 years,:,
1973,Bosnia and Herzegovina,Total,:,
1973,Bosnia and Herzegovina,From 10 to 14 years,:,
1973,Bosnia and Herzegovina,From 15 to 19 years,:,
1973,Kosovo (under United Nations Security Council Resolution 1244/99),Total,:,
1973,Kosovo (under United Nations Security Council Resolution 1244/99),From 10 to 14 years,:,
1973,Kosovo (under United Nations Security Council Resolution 1244/99),From 15 to 19 years,:,
1973,Moldova,Total,:,
1973,Moldova,From 10 to 14 years,:,
1973,Moldova,From 15 to 19 years,:,
1973,San Marino,Total,:,
1973,San Marino,From 10 to 14 years,:,
1973,San Marino,From 15 to 19 years,:,
1973,Ukraine,Total,:,
1973,Ukraine,From 10 to 14 years,:,
1973,Ukraine,From 15 to 19 years,:,
1973,Armenia,Total,:,
1973,Armenia,From 10 to 14 years,:,
1973,Armenia,From 15 to 19 years,:,
1973,Azerbaijan,Total,:,
1973,Azerbaijan,From 10 to 14 years,:,
1973,Azerbaijan,From 15 to 19 years,:,
1973,Georgia,Total,:,
1973,Georgia,From 10 to 14 years,:,
1973,Georgia,From 15 to 19 years,:,
1974,Belgium,Total,:,
1974,Belgium,From 10 to 14 years,:,
1974,Belgium,From 15 to 19 years,:,
1974,Bulgaria,Total,:,
1974,Bulgaria,From 10 to 14 years,:,
1974,Bulgaria,From 15 to 19 years,:,
1974,Czech Republic,Total,:,
1974,Czech Republic,From 10 to 14 years,:,
1974,Czech Republic,From 15 to 19 years,:,
1974,Denmark,Total,"71,327",
1974,Denmark,From 10 to 14 years,:,
1974,Denmark,From 15 to 19 years,:,
1974,Germany (until 1990 former territory of the FRG),Total,:,
1974,Germany (until 1990 former territory of the FRG),From 10 to 14 years,:,
1974,Germany (until 1990 former territory of the FRG),From 15 to 19 years,:,
1974,Germany (including former GDR),Total,:,
1974,Germany (including former GDR),From 10 to 14 years,:,
1974,Germany (including former GDR),From 15 to 19 years,:,
1974,Estonia,Total,"21,461",
1974,Estonia,From 10 to 14 years,:,
1974,Estonia,From 15 to 19 years,:,
1974,Ireland,Total,:,
1974,Ireland,From 10 to 14 years,:,
1974,Ireland,From 15 to 19 years,:,
1974,Greece,Total,:,
1974,Greece,From 10 to 14 years,:,
1974,Greece,From 15 to 19 years,:,
1974,Spain,Total,:,
1974,Spain,From 10 to 14 years,:,
1974,Spain,From 15 to 19 years,:,
1974,France,Total,:,
1974,France,From 10 to 14 years,:,
1974,France,From 15 to 19 years,:,
1974,France (metropolitan),Total,:,
1974,France (metropolitan),From 10 to 14 years,:,
1974,France (metropolitan),From 15 to 19 years,:,
1974,Croatia,Total,:,
1974,Croatia,From 10 to 14 years,:,
1974,Croatia,From 15 to 19 years,:,
1974,Italy,Total,:,
1974,Italy,From 10 to 14 years,:,
1974,Italy,From 15 to 19 years,:,
1974,Cyprus,Total,:,
1974,Cyprus,From 10 to 14 years,:,
1974,Cyprus,From 15 to 19 years,:,
1974,Latvia,Total,:,
1974,Latvia,From 10 to 14 years,:,
1974,Latvia,From 15 to 19 years,:,
1974,Lithuania,Total,"51,941",
1974,Lithuania,From 10 to 14 years,:,
1974,Lithuania,From 15 to 19 years,:,
1974,Luxembourg,Total,:,
1974,Luxembourg,From 10 to 14 years,:,
1974,Luxembourg,From 15 to 19 years,:,
1974,Hungary,Total,:,
1974,Hungary,From 10 to 14 years,:,
1974,Hungary,From 15 to 19 years,:,
1974,Malta,Total,:,
1974,Malta,From 10 to 14 years,:,
1974,Malta,From 15 to 19 years,:,
1974,Netherlands,Total,"185,982",
1974,Netherlands,From 10 to 14 years,8,
1974,Netherlands,From 15 to 19 years,"6,375",
1974,Austria,Total,:,
1974,Austria,From 10 to 14 years,:,
1974,Austria,From 15 to 19 years,:,
1974,Poland,Total,:,
1974,Poland,From 10 to 14 years,:,
1974,Poland,From 15 to 19 years,:,
1974,Portugal,Total,:,
1974,Portugal,From 10 to 14 years,:,
1974,Portugal,From 15 to 19 years,:,
1974,Romania,Total,:,
1974,Romania,From 10 to 14 years,:,
1974,Romania,From 15 to 19 years,:,
1974,Slovenia,Total,:,
1974,Slovenia,From 10 to 14 years,:,
1974,Slovenia,From 15 to 19 years,:,
1974,Slovakia,Total,:,
1974,Slovakia,From 10 to 14 years,:,
1974,Slovakia,From 15 to 19 years,:,
1974,Finland,Total,:,
1974,Finland,From 10 to 14 years,:,
1974,Finland,From 15 to 19 years,:,
1974,Sweden,Total,:,
1974,Sweden,From 10 to 14 years,:,
1974,Sweden,From 15 to 19 years,:,
1974,United Kingdom,Total,"673,001",
1974,United Kingdom,From 10 to 14 years,:,
1974,United Kingdom,From 15 to 19 years,:,
1974,Iceland,Total,:,
1974,Iceland,From 10 to 14 years,:,
1974,Iceland,From 15 to 19 years,:,
1974,Norway,Total,"59,603",
1974,Norway,From 10 to 14 years,:,
1974,Norway,From 15 to 19 years,:,
1974,Switzerland,Total,:,
1974,Switzerland,From 10 to 14 years,:,
1974,Switzerland,From 15 to 19 years,:,
1974,Montenegro,Total,:,
1974,Montenegro,From 10 to 14 years,:,
1974,Montenegro,From 15 to 19 years,:,
1974,"Former Yugoslav Republic of Macedonia, the",Total,:,
1974,"Former Yugoslav Republic of Macedonia, the",From 10 to 14 years,:,
1974,"Former Yugoslav Republic of Macedonia, the",From 15 to 19 years,:,
1974,Serbia,Total,:,
1974,Serbia,From 10 to 14 years,:,
1974,Serbia,From 15 to 19 years,:,
1974,Albania,Total,:,
1974,Albania,From 10 to 14 years,:,
1974,Albania,From 15 to 19 years,:,
1974,Belarus,Total,:,
1974,Belarus,From 10 to 14 years,:,
1974,Belarus,From 15 to 19 years,:,
1974,Bosnia and Herzegovina,Total,:,
1974,Bosnia and Herzegovina,From 10 to 14 years,:,
1974,Bosnia and Herzegovina,From 15 to 19 years,:,
1974,Kosovo (under United Nations Security Council Resolution 1244/99),Total,:,
1974,Kosovo (under United Nations Security Council Resolution 1244/99),From 10 to 14 years,:,
1974,Kosovo (under United Nations Security Council Resolution 1244/99),From 15 to 19 years,:,
1974,Moldova,Total,:,
1974,Moldova,From 10 to 14 years,:,
1974,Moldova,From 15 to 19 years,:,
1974,San Marino,Total,:,
1974,San Marino,From 10 to 14 years,:,
1974,San Marino,From 15 to 19 years,:,
1974,Ukraine,Total,:,
1974,Ukraine,From 10 to 14 years,:,
1974,Ukraine,From 15 to 19 years,:,
1974,Armenia,Total,:,
1974,Armenia,From 10 to 14 years,:,
1974,Armenia,From 15 to 19 years,:,
1974,Azerbaijan,Total,:,
